step,duration_s,emissions_kg,cpu_energy_kwh,gpu_energy_kwh,ram_energy_kwh,energy_kwh
0,3.735466616228223,7.48821347415146e-05,3.5975256683411336e-05,0.0001473020622881875,4.314559947104297e-05,0.00022642291844261018
1,4.71939530968666,9.305900211677825e-05,3.186983368699393e-05,0.00019704960207888138,5.2465315341639025e-05,0.0002813847511074261
2,4.262994666118175,9.544896271869457e-05,4.2557939288807594e-05,0.0001829543130255691,6.309908035780407e-05,0.00028861133267222785
3,14.34887989424169,0.0002540861000678087,0.00011157701269943775,0.0005054009598665,0.00015130830174566378,0.0007682862743117001
4,3.708563170861453,9.058435181936406e-05,3.277287101277897e-05,0.0001984271031787,4.270211707464316e-05,0.0002739020912661
5,3.407663920894265,8.927256024316842e-05,2.864586881496637e-05,0.0001851243147683,5.616541182777534e-05,0.0002699355954111
6,4.929558280855417,0.00011454167582080843,4.638081118583216e-05,0.00024338297247786218,5.657864650582067e-05,0.00034634243016953755
7,3.746812438126653,9.845363874737136e-05,3.732929711373143e-05,0.0002169115624255,4.34557845725471e-05,0.0002976966441118
8,4.349117497913539,0.000112687030734,2.7114649814400915e-05,0.0002488579768709,6.47618683650055e-05,0.0003407344950503
9,3.3860723646357656,8.60313911453752e-05,3.307831699321716e-05,0.0001516053990613028,7.545147811502426e-05,0.00026013519416955775
10,3.620906198397279,8.859856849210252e-05,3.514141884799104e-05,0.00019177987564940685,4.097633578607606e-05,0.0002678976302834414
11,4.079050438012928,9.111824576136699e-05,2.8026951267780027e-05,0.00018803903932956275,5.945044866918276e-05,0.0002755164392664982
12,4.71099400613457,0.0001210094480309,3.2699302955774745e-05,0.0002808418913389,5.235799483618596e-05,0.0003658991891308
13,4.0736488052643836,9.987208086267702e-05,4.158519301407758e-05,0.000201058494184254,5.934193457813106e-05,0.0003019856217764303
14,4.114117214921862,9.633159798605814e-05,3.255464661071655e-05,0.0001985318254824294,6.019370614344047e-05,0.0002912801782365784
15,4.182936336379498,9.968721455292844e-05,3.462181503262046e-05,0.00020522710863695077,6.157771338346519e-05,0.0003014266370530776
16,3.9962206850759685,9.403108676209334e-05,3.928923953064185e-05,0.00019683515746741576,4.819966991716582e-05,0.00028432406691525326
17,4.972322615329176,0.0001172396281746712,3.897960376935396e-05,0.00025826687327415367,5.725381678591172e-05,0.00035450029382945827
18,4.328902885317802,0.00010362762473031872,4.116218472593164e-05,0.00020790933299245402,6.426983270794155e-05,0.00031334135042635847
19,4.045241618063301,0.00010257422554047796,5.175651062766187e-05,0.00019962821525606922,5.8771435983685986e-05,0.000310156161867374
20,3.839115496724844,7.728074867088663e-05,2.744319958349417e-05,0.00016103096215396565,4.520150354494237e-05,0.00023367566528238585
21,3.4044847227633,9.211930042408297e-05,3.497591615192154e-05,0.0001873557054423,5.621173082100642e-05,0.0002785433524152
22,4.12993640312925,9.775542749639529e-05,4.312529997298918e-05,0.00019196987580006905,6.049027012454139e-05,0.0002955854458976579
23,3.8095170883461833,8.46333769009472e-05,2.880498660907524e-05,0.00018253570159022588,4.45672965517992e-05,0.0002559079847511844
24,4.620715527329594,0.00010633008770252743,3.287585448555065e-05,0.00023802852374635696,5.0608474719855535e-05,0.0003215128529517916
25,4.567611137870699,0.00010821423384300615,4.091461095627329e-05,0.00023680435611339433,4.949102404967158e-05,0.0003272099911192699
26,5.138006389141083,0.000125792698261404,4.988193803494785e-05,0.00026018270814627824,7.029777213724124e-05,0.0003803624183184559
27,5.410104220267385,0.0001282539497956541,3.7313117046449295e-05,0.00027497799775488667,7.55134491948411e-05,0.00038780456399614395
