step,duration_s,emissions_kg,cpu_energy_kwh,gpu_energy_kwh,ram_energy_kwh,energy_kwh
0,9.909362136851996,0.00021239448453746614,5.8273347814318826e-05,0.0004796623281605873,0.00010428665403871693,0.0006422223300136261
1,17.956606346648186,0.0004591860265309696,9.891240657664546e-05,0.001107610330549841,0.000181929135861879,0.0013884518729883981
2,34.65547750284895,0.0009774654138362,0.0002107940988270915,0.0023662582819099,0.00037853338670289997,0.00295558576744
3,18.48988860566169,0.0004865371362329371,0.00011374377630130788,0.0011654717656880713,0.00019193854164978902,0.0014711540836392079
4,66.1413158304058,0.0017795350351291002,0.0003970811151054524,0.0042787200896298,0.0007050218382474834,0.0053808230429827
5,9.432891303207725,0.0002716509002684066,6.371340947551479e-05,0.0006433463480418827,0.00011433762716794938,0.0008213973846854997
6,16.680109133012593,0.0004765514237343,0.00010505229017484767,0.0011299884040028001,0.0002059193495285,0.0014409600437062
7,8.954056726768613,0.0002479214361649,5.189103174423532e-05,0.0006022860373775,9.546896213432776e-05,0.0007496460312561
8,25.006602032110095,0.0007080250833719,0.00014090107443986134,0.0017306561067584,0.0002693153548351,0.0021408725360334002
9,17.472526218742132,0.0004970095342869,0.00010980117544753031,0.0011814231673667,0.0002115953836201,0.0015028197264345
10,17.601923217996955,0.0004970310010831999,0.00010323542900597899,0.0011854884483994,0.0002141607586992,0.0015028846361045999
11,17.948350388091058,0.000501105061183,0.00010449179117150021,0.0012092243007372,0.0002014873780658,0.0015152034699747
12,17.05333907576278,0.0004823493996001,0.00010906530101225451,0.0011556350911802,0.00019379113109960395,0.0014584915232921
13,17.224003390874714,0.0004888894794419,0.00011164707221022913,0.0011695664911996,0.00019705335717483142,0.0014782669205848
14,18.011115710716695,0.000501922276588,0.00010979844170521184,0.0012057445756994,0.00020213148651716993,0.0015176745039218
15,17.818198460619897,0.0004929221220282001,0.00010875710273168944,0.0011827237239713001,0.00019897969261630237,0.0014904605193194
16,16.615397963207215,0.0004811491925357,0.00010004044639059671,0.0011502498091004,0.00020457217272807921,0.0014548624282191
