timestamp,project_name,run_id,experiment_id,duration,emissions,emissions_rate,cpu_power,gpu_power,ram_power,cpu_energy,gpu_energy,ram_energy,energy_consumed,water_consumed,country_name,country_iso_code,region,cloud_provider,cloud_region,os,python_version,codecarbon_version,cpu_count,cpu_model,gpu_count,gpu_model,longitude,latitude,ram_total_size,tracking_mode,on_cloud,pue,wue
2026-01-30T18:41:06,babylm-ResearchAgent-llama-3.1-8B-Instruct,f7552e2e-c0b2-478c-9a3b-5b18e17a334a,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,3.4614732386544347,9.241081732266871e-05,2.669696136625087e-05,30.05427266766667,198.04332143521378,70.0,2.5081665407989338e-05,0.0001971990466458351,5.7144107044829686e-05,0.00027942481909865415,0.0,Italy,ITA,,,,Linux-6.8.0-90-generic-x86_64-with-glibc2.35,3.10.11,3.2.0,64,Intel(R) Xeon(R) Gold 6426Y,1,1 x NVIDIA L40S,12.1097,43.1479,503.39646911621094,machine,N,1.0,0.0
