timestamp,project_name,run_id,experiment_id,duration,emissions,emissions_rate,cpu_power,gpu_power,ram_power,cpu_energy,gpu_energy,ram_energy,energy_consumed,water_consumed,country_name,country_iso_code,region,cloud_provider,cloud_region,os,python_version,codecarbon_version,cpu_count,cpu_model,gpu_count,gpu_model,longitude,latitude,ram_total_size,tracking_mode,on_cloud,pue,wue
2026-01-30T10:01:37,fathomnet-Edit Script (AI),68c3d1ef-32f0-488a-bd05-9432835ab157,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,24.819595986045897,0.0006714961595196518,2.7055080183302788e-05,37.234534309625,242.71693356053376,70.0,0.00013135746590409866,0.001652640210998868,0.0002464214702848242,0.0020304191471877905,0.0,Italy,ITA,,,,Linux-6.8.0-90-generic-x86_64-with-glibc2.35,3.10.11,3.2.0,64,Intel(R) Xeon(R) Gold 6426Y,1,1 x NVIDIA L40S,12.1097,43.1479,503.39646911621094,machine,N,1.0,0.0
