step,duration_s,emissions_kg,cpu_energy_kwh,gpu_energy_kwh,ram_energy_kwh,energy_kwh
0,7.646972347982228,0.0001944729035749,4.365525145711028e-05,0.0004643953714946,7.99817900858923e-05,0.0005880324130376
1,9.868236596696079,0.0002503449954678006,5.599850018822585e-05,0.0005980710340195738,0.00010290467181605183,0.0007569742060239211
2,17.17062788363546,0.00047036648104569677,9.913771919649097e-05,0.0011370025762715403,0.00018611818772809664,0.0014222584831962155
3,17.342908724211156,0.0004824612353813,9.477892044924623e-05,0.0011743520506115,0.0001896987127825,0.0014588296838433
4,8.230790907051414,0.0002367192334011,5.0388523268709286e-05,0.0005644571182159,0.0001009280188578,0.0007157736603424
5,8.968619238119572,0.0002510696322466,5.239452885768744e-05,0.0006111002110884,9.567056779827304e-05,0.0007591653077444
6,9.381213889457284,0.0002594486960043,5.189596566666556e-05,0.0006190277174482,0.000113577601981,0.0007845012850959
7,8.590397311840206,0.000240901118847,5.021641202103892e-05,0.0005897665829195,8.843553337372013e-05,0.0007284185283142
8,8.38708640402183,0.0002444741238066,5.105416998547745e-05,0.0005842790785237,0.0001038890611522,0.0007392223096615
9,9.300832497887312,0.0002636490317701,6.072937369614607e-05,0.000624533832962,0.0001119387350872,0.0007972019417454
10,9.215057109016923,0.0002586066332313,6.015184008970989e-05,0.0006116535448654,0.0001101497346069,0.0007819551195621
11,8.341330030933022,0.0002404023596091,4.965235477352569e-05,0.0005743921261824,0.0001028659370106,0.0007269104179667
12,9.175977625884116,0.000259209964037,5.983829465774878e-05,0.0006144388248827,0.0001095023059428,0.0007837794254833
13,8.612701912876219,0.0002393089457735,4.786113995914113e-05,0.0005869051917386,8.883790445979684e-05,0.0007236042361575
14,9.238103469833732,0.000258555920982,5.997553680441325e-05,0.0006110974333211,0.0001107288095841,0.0007818017797096
15,8.741529902908951,0.0002410549242435,4.999915154510078e-05,0.0005875299144548,9.135452740463532e-05,0.0007288835934046
16,8.585147547069937,0.0002362882437666,4.980494859769184e-05,0.0005764210166887,8.824450129436122e-05,0.0007144704665808
17,8.7705422132276,0.0002383149702006,5.017846909805525e-05,0.0005784674071946,9.195285193078842e-05,0.0007205987282235
18,8.707063829060644,0.0002364473200755,5.088419821532229e-05,0.0005733787920263,9.068847921444103e-05,0.0007149514694561
19,9.217586318030952,0.0002501482251102,5.2567270944885465e-05,0.0005939182529175,0.0001098937028812,0.0007563792267436
20,8.69236962031573,0.0002392964631086,4.9476583900085006e-05,0.0005837096336307,9.03802744914881e-05,0.0007235664920223
21,8.955676333978772,0.0002448532633731,5.25869166980935e-05,0.0005924565850818,9.53252213412068e-05,0.0007403687231211
22,8.939360096119344,0.0002468928862816,5.207017893894747e-05,0.0005994690906732,9.499671053296575e-05,0.0007465359801451
23,8.83359660487622,0.000245223390104,5.173898866701272e-05,0.0005966190883839,9.31298072010072e-05,0.0007414878842519
24,8.808692499063909,0.0002446101017884,5.114161708027564e-05,0.0005958701989214,9.262165356582652e-05,0.0007396334695675
25,9.286109020933509,0.0002583511039337,5.245419319322017e-05,0.0006170910492357,0.0001116372270276,0.0007811824694566
26,9.06747325975448,0.0002565371926177,5.883801592992116e-05,0.0006099577101963,0.000106901975897,0.0007756977020232
27,8.310268070083112,0.0002409596034488,5.649556641729392e-05,0.0005696615668284,0.0001024382363707,0.0007285953696165
28,9.217091978061944,0.0002570525944702,5.267225801902424e-05,0.0006143954914961,0.0001101883855312,0.0007772561350463
29,9.189623228274286,0.0002542610468927,5.265403146157292e-05,0.000606496596319,0.0001096646374686,0.0007688152652492
30,8.202618004288524,0.0002366429943746,5.064185860421227e-05,0.000564536840514,0.0001003644354395,0.0007155431345578
