timestamp,project_name,run_id,experiment_id,duration,emissions,emissions_rate,cpu_power,gpu_power,ram_power,cpu_energy,gpu_energy,ram_energy,energy_consumed,water_consumed,country_name,country_iso_code,region,cloud_provider,cloud_region,os,python_version,codecarbon_version,cpu_count,cpu_model,gpu_count,gpu_model,longitude,latitude,ram_total_size,tracking_mode,on_cloud,pue,wue
2026-02-13T15:04:59,vectorization-Execute Script,ec0e74c1-5f0e-4775-8738-1eb0346387cf,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,3.486914449837059,5.03183269594091e-05,1.4430617006322149e-05,28.179883044666667,79.57736331718375,70.0,2.343122999178181e-05,7.093366785682065e-05,5.7783842042812876e-05,0.00015214873989141534,0.0,Italy,ITA,,,,Linux-6.8.0-90-generic-x86_64-with-glibc2.35,3.10.11,3.2.0,64,Intel(R) Xeon(R) Gold 6426Y,1,1 x NVIDIA L40S,12.1097,43.1479,503.39646911621094,machine,N,1.0,0.0
