timestamp,project_name,run_id,experiment_id,duration,emissions,emissions_rate,cpu_power,gpu_power,ram_power,cpu_energy,gpu_energy,ram_energy,energy_consumed,water_consumed,country_name,country_iso_code,region,cloud_provider,cloud_region,os,python_version,codecarbon_version,cpu_count,cpu_model,gpu_count,gpu_model,longitude,latitude,ram_total_size,tracking_mode,on_cloud,pue,wue
2026-01-16T10:27:07,feedback-ResearchAgent-qwen2.5-7B-Instruct,1a0a6ed2-0c90-4a5b-9512-21d269638fef,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,2.9526190659962595,7.168092488213178e-05,2.4277064965014554e-05,37.00122768775,190.07645772291988,70.0,1.9989183612118244e-05,0.00015895984939007235,3.779430991271511e-05,0.0002167433429149057,0.0,Italy,ITA,,,,Linux-6.8.0-90-generic-x86_64-with-glibc2.35,3.10.11,3.2.0,64,Intel(R) Xeon(R) Gold 6426Y,1,1 x NVIDIA L40S,12.1097,43.1479,503.39646911621094,machine,N,1.0,0.0
