timestamp,project_name,run_id,experiment_id,duration,emissions,emissions_rate,cpu_power,gpu_power,ram_power,cpu_energy,gpu_energy,ram_energy,energy_consumed,water_consumed,country_name,country_iso_code,os,python_version,codecarbon_version,cpu_count,cpu_model,gpu_count,gpu_model,longitude,latitude,ram_total_size,tracking_mode,on_cloud,pue,wue,region,cloud_provider,cloud_region
2026-02-13T14:36:01,spaceship-titanic-ResearchAgent-llama-3.1-8B-Instruct,95003ce3-fe63-4aa4-be30-3b484d48cef5,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,9.227457891218364,0.0002584117128844,2.800464829326582e-05,37.22566356116667,244.70052190214855,70.0,5.891344328645913e-05,0.0006119618784481,0.0001104904124694,0.000781365734204,0.0,Italy,ITA,Linux-6.8.0-90-generic-x86_64-with-glibc2.35,3.10.11,3.2.0,64,Intel(R) Xeon(R) Gold 6426Y,1,1 x NVIDIA L40S,12.1097,43.1479,503.3964691162109,machine,N,1.0,0.0,,,
2026-02-13T14:45:03,spaceship-titanic-ResearchAgent-llama-3.1-8B-Instruct,382b0b88-a191-4b51-a4ef-9ccdf5d83e3a,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,15.828186389058828,0.0004527144663874675,2.860179020259735e-05,38.69261682590001,258.4870912585187,70.0,8.930885072721791e-05,0.0011192361731531264,0.0001603386364812549,0.0013688836603615996,0.0,Italy,ITA,Linux-6.8.0-90-generic-x86_64-with-glibc2.35,3.10.11,3.2.0,64,Intel(R) Xeon(R) Gold 6426Y,1,1 x NVIDIA L40S,12.1097,43.1479,503.39646911621094,machine,N,1.0,0.0,,,
