timestamp,project_name,run_id,experiment_id,duration,emissions,emissions_rate,cpu_power,gpu_power,ram_power,cpu_energy,gpu_energy,ram_energy,energy_consumed,water_consumed,country_name,country_iso_code,region,cloud_provider,cloud_region,os,python_version,codecarbon_version,cpu_count,cpu_model,gpu_count,gpu_model,longitude,latitude,ram_total_size,tracking_mode,on_cloud,pue,wue
2026-01-15T23:36:14,fathomnet-ResearchAgent-qwen2.5-7B-Instruct,e9d41f9e-33c6-4a7a-b828-e045d12153ba,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,5.851295241038315,0.00015848470577082917,2.7085405750728446e-05,37.0014726925,240.37258681916154,70.0,3.4233616778929426e-05,0.00038027335977020016,6.470705404741845e-05,0.000479214030596548,0.0,Italy,ITA,,,,Linux-6.8.0-90-generic-x86_64-with-glibc2.35,3.10.11,3.2.0,64,Intel(R) Xeon(R) Gold 6426Y,1,1 x NVIDIA L40S,12.1097,43.1479,503.39646911621094,machine,N,1.0,0.0
