step,duration_s,emissions_kg,cpu_energy_kwh,gpu_energy_kwh,ram_energy_kwh,energy_kwh
0,20.750608804868534,0.00039294285043,0.00011484338084262984,0.0008563137406056,0.00021699366088,0.0011881507823283
1,5.3394022330176085,0.000144433298566,3.925712899902152e-05,0.0003232555363865,7.421378605067731e-05,0.0004367264514362
2,6.079213863937184,0.0001653452451642,4.168180452625848e-05,0.0003794914147121,7.878518993254854e-05,0.0004999584091709
3,8.083606195170432,0.0002049026651048772,5.1660733445027345e-05,0.0004702456539717899,9.766274732925619e-05,0.0006195691347460357
4,7.723601347068325,0.0001886319865009468,4.3128358139270963e-05,0.00044571202323591744,8.153070970826472e-05,0.0005703710910834203
5,7.090382942929864,0.0001979820870932,4.688922267298165e-05,0.0004631092593783,8.864473390082519e-05,0.0005986432159521
6,7.368636023020372,0.0002106602846216,4.9755664864516666e-05,0.0004931503945186,9.407252848225956e-05,0.0006369785878654
7,7.204002612037584,0.0002069828148417,4.806557279641556e-05,0.0004869295562102,9.086380471255529e-05,0.0006258589337191
8,14.306094750063494,0.00040367192775609117,8.457972042551585e-05,0.0009761074475561838,0.00015990538445304783,0.001220592552434846
9,12.936821308918297,0.00035389175123700544,7.054007279829225e-05,0.0008661681929353502,0.00013336276528676092,0.001070071031020427
10,7.96925043896772,0.00020349760646365257,4.560783154324749e-05,0.0004835131645889624,8.619962888252405e-05,0.0006153206250148116
11,8.142282200045884,0.0002138619932913613,5.2509268446260346e-05,0.0004949090070311593,9.924139618071624e-05,0.0006466596716580892
12,8.191332962131128,0.00021571210688809138,5.295410037831822e-05,0.0004991917882293157,0.00010010801619371503,0.0006522539048013048
13,8.183200023835525,0.0002157546592040411,5.290693491983888e-05,0.0004994620662372219,0.00010001357010914944,0.0006523825712662283
14,8.177861450938508,0.00021208126051214252,4.618731343019346e-05,0.0004951137294213133,9.997418411593471e-05,0.0006412752269674118
15,8.172286861110479,0.00021398133639687387,5.271553265048076e-05,0.0004946465068370884,9.965849279930505e-05,0.0006470205322869554
16,8.175535002257675,0.00021586167075587483,5.2870107130274446e-05,0.0004998828999020443,9.995313764666209e-05,0.0006527061446790144
17,8.174280605046079,0.00021474309890557642,5.2631392549058266e-05,0.0004971815088623075,9.951099056181394e-05,0.0006493238919731766
18,8.171713117044419,0.00021392335231966891,5.28053370498298e-05,0.0004942178953655225,9.982197201784908e-05,0.0006468452044331344
19,8.172789581120016,0.00021456264823871237,5.271855536573863e-05,0.0004963951193345363,9.966458423554692e-05,0.000648778258935834
20,8.169426181120798,0.00021377615555332117,5.280639074361464e-05,0.000493762895011631,9.983083626203655e-05,0.0006464001220172569
21,8.169082826934755,0.00021463834928651504,5.2766786219026545e-05,0.0004964898416304027,9.975053017195834e-05,0.0006490071580213694
22,8.178954259026796,0.00021373390441832452,5.283584692783389e-05,0.0004935492837319004,9.988723558102114e-05,0.0006462723662407534
23,8.17360715707764,0.00021462636739551274,5.280961474553589e-05,0.0004963295637238384,9.983174961913998e-05,0.0006489709280885134
24,8.168759027961642,0.00021466435823248625,5.281326163679506e-05,0.000496412897142218,9.985964312024106e-05,0.0006490858018992988
25,8.17045120196417,0.00021368953464800217,5.28114568683867e-05,0.0004934801170079432,9.984663041864728e-05,0.0006461382042949971
26,8.173899804940447,0.0002146043574855537,5.284332866142412e-05,0.0004961659524909089,9.989509504003866e-05,0.000648904376192282
27,8.170896169031039,0.0002138186479118922,5.2814752581594956e-05,0.0004938737284375921,9.984012616850023e-05,0.0006465286071876917
28,8.170731855323538,0.00021214991472333418,4.605355960836324e-05,0.0004959178967353355,9.951136201917607e-05,0.0006414828183628657
29,8.185068434802815,0.00021141017613593278,4.603581043552647e-05,0.0004935178948172455,9.969234768650496e-05,0.0006392460529392988
30,8.179803014034405,0.00021475526860768163,5.290465955415892e-05,0.0004964326193572004,0.0001000234108838615,0.0006493606897952116
31,8.176429043756798,0.00021453262010922864,5.287087866358067e-05,0.0004958645633550095,9.995202013718275e-05,0.0006486874621558018
32,8.168250098126009,0.0002145468220573897,5.2775376312158445e-05,0.0004961723413855608,9.978268723158788e-05,0.0006487304049293078
33,8.168910113163292,0.00021352575414998736,5.257781581514408e-05,0.0004936617838210851,9.940337761331144e-05,0.0006456429772495357
34,8.168564253021032,0.00021450208336754183,5.280921052213764e-05,0.0004959448411979875,9.984107575275832e-05,0.0006485951274729335
35,8.172267760848626,0.00021375721343325918,5.279878228899536e-05,0.0004937340060990607,9.98100578836683e-05,0.0006463428462717052
36,8.167704029008746,0.0002123967219914686,4.6106764953330295e-05,0.0004964587304953218,9.966360000867604e-05,0.0006422290954573311
37,8.17159401299432,0.00021454434488240632,5.2780681137428794e-05,0.0004961623413847472,9.977989211329259e-05,0.00064872291463552
38,8.175990046933293,0.00021459612173142217,5.283470562769911e-05,0.000496151508038134,9.989325987795989e-05,0.0006488794735437487
39,8.172689512837678,0.0002138384509088191,5.274593042171893e-05,0.0004941195619565371,9.972299360928852e-05,0.0006465884859875139
40,8.167163324076682,0.0002135153514087109,5.256446409139952e-05,0.000493690672726553,9.935638541161704e-05,0.0006456115222296071
41,8.17341578216292,0.000214652143376972,5.28312777262757e-05,0.0004963367859573699,9.988080386214684e-05,0.0006490488675457206
42,8.169366340851411,0.00021250242427745233,4.614484657898379e-05,0.0004966681751027759,9.973568832954498e-05,0.0006425487100113803
43,8.17031486495398,0.0002145055386941989,5.263088626469094e-05,0.0004964670638329271,9.950762532987735e-05,0.0006486055754274934
44,8.169996920973063,0.00021384473761687487,5.282169777793494e-05,0.0004939301173720028,9.985568010856191e-05,0.0006466074952585687
45,8.173879540991038,0.000214828157504042,5.2809441626848164e-05,0.000496934286431315,9.983735765239949e-05,0.0006495810857105638
46,8.17023977986537,0.00021474755148053024,5.2804879339567413e-05,0.0004967198418199252,9.981263417220261e-05,0.0006493373553317108
47,8.17528776684776,0.00021474244078581556,5.279702674999802e-05,0.0004967153973680112,9.980947788248564e-05,0.0006493219020005392
48,8.169197523035109,0.0002139224612396505,5.2682393790854425e-05,0.0004945823401029828,9.957777615895288e-05,0.0006468425100527586
49,8.166072846157476,0.00021396011767529135,5.256546756538433e-05,0.0004950165071163836,9.937439804456922e-05,0.0006469563727263558
