step,duration_s,emissions_kg,cpu_energy_kwh,gpu_energy_kwh,ram_energy_kwh,energy_kwh
0,166.9946492249146,0.0025209166093567038,0.0016730936032674723,0.0043111084488883,0.0016383543534727871,0.0076225564056288005
1,5.183855997165665,0.00012737103863108635,5.3095615174137426e-05,0.00026087076425085077,7.116850476983626e-05,0.0003851348841947869
2,3.6647472446784373,7.717034315917586e-05,3.960530213721102e-05,0.00015188678818837815,4.184973914590147e-05,0.00023334182947150843
3,3.899417401989923,8.363418097769418e-05,3.7231331597787216e-05,0.00016931124655874118,4.6344113761248694e-05,0.00025288669191786953
4,3.8742713709361856,8.107950005142571e-05,3.761348711358557e-05,0.00016169651825488518,4.5852036163624796e-05,0.0002451620415321126
5,3.6887146229855716,7.789651560932608e-05,3.519081818739328e-05,0.00015810568203277088,4.224107441841625e-05,0.00023553757463853464
6,3.6340843872167174,7.38538121609412e-05,3.639038026676905e-05,0.0001457103943493117,4.121278001629335e-05,0.00022331355463244457
7,3.6921282899566,7.9510190756893e-05,4.076390222897068e-05,0.00015726568137349676,4.2387299533260783e-05,0.00024041688313575362
8,3.865532838040963,8.321166088958831e-05,4.034732566404557e-05,0.0001656190213807912,4.564276068316152e-05,0.00025160910772795267
9,5.34568227105774,0.00011750234319442951,6.160392402115016e-05,0.00021946323111875145,7.422751643656133e-05,0.00035529467157645865
10,4.497798040742055,0.00011095918667637666,5.0654477422996414e-05,0.00021720711821151536,6.764837562934393e-05,0.00033550997126388063
11,4.5808062721043825,0.00010178677392536771,4.064717370844697e-05,0.0002172979516145656,4.983000008699794e-05,0.000307775125410028
12,5.226967141032219,0.0001250820944503129,4.562211753747683e-05,0.00026053159731976943,7.206003356388668e-05,0.00037821374842115596
13,4.9207437180448315,0.0001183298208620538,5.809797999046607e-05,0.00024335241689495702,5.634633888969095e-05,0.0003577967357751469
14,4.255984274903312,9.799679933577796e-05,3.89965208632482e-05,0.00019428848876401427,6.303027812779571e-05,0.0002963152877550594
15,3.3265325999818742,9.54610500259234e-05,4.640477854318288e-05,0.0001875434833706,5.469961944100861e-05,0.0002886478813548
16,4.227824761066586,9.900265451544079e-05,4.256163515217858e-05,0.0001943787666007769,6.241631458979102e-05,0.00029935671634271
17,5.352793902857229,0.0001375010985156073,5.532437276140184e-05,0.00028591189540345583,7.452912263817982e-05,0.00041576539080301854
18,4.746469545876607,0.00010919512114153749,4.658174001387629e-05,0.00023062768450182936,5.29664992063772e-05,0.00033017592372205256
19,6.47036927100271,0.00015617353081930535,4.6743941182748995e-05,0.0003393066603364839,8.617507358560237e-05,0.0004722256751048416
20,5.404891104903072,0.00014152806025444768,6.869502660429802e-05,0.0002837580047837633,7.548878083406534e-05,0.0004279418122222059
21,6.20024958695285,0.00014961136087035022,4.627203756808864e-05,0.0003249891488863423,8.112229696772476e-05,0.00045238348342212963
22,4.189299206715077,9.961209420779275e-05,4.8799276775275474e-05,0.00019074654148453572,6.165367559232336e-05,0.00030119949385211934
23,4.869383180979639,0.0001146420599428634,5.274385016446996e-05,0.00023855269084544715,5.534942305271721e-05,0.00034664596406265243
24,4.725020758109167,0.0001299506404203,4.804866135902404e-05,0.0002922288448914,5.265738214495489e-05,0.0003929348883954
25,5.975166449090466,0.00013767730672797652,4.3147720856986026e-05,0.0003061444115885725,6.700606338304675e-05,0.00041629819582862486
26,4.76266731810756,0.00011263971104093773,5.058826379432057e-05,0.00023661435595556242,5.3388793602223614e-05,0.000340591413352089
27,3.6039733360521495,9.149142934436336e-05,3.0699696000143795e-05,0.0002053240531481,4.062109432674738e-05,0.0002766448434749
28,3.4905726679135114,9.711105439817856e-05,3.4381203652457746e-05,0.0002013509944163,5.790484133693908e-05,0.0002936370394057
29,4.112943309126422,0.0001173784548928,5.201478238881328e-05,0.0002427876942263,6.011759091310928e-05,0.0003549200675282
30,3.821951787918806,8.412094628306826e-05,4.6836749292284425e-05,0.00016264957456962583,4.487221206008043e-05,0.0002543585359219925
31,4.009085552068427,8.692248090666695e-05,3.927566479405753e-05,0.00017501152889560793,4.854241010163808e-05,0.0002628296037912578
32,3.845023710979148,8.333036049540985e-05,3.839986027211313e-05,0.00016823402346941534,4.533413884993126e-05,0.0002519680225914636
33,5.821079018060118,0.00012366771287447583,5.3465018024839587e-05,0.00025635353842537846,6.41184922572898e-05,0.0003739370487075864
34,4.555415597045794,0.00010574282042414093,4.906470692333169e-05,0.00022143073270085442,4.924167908158983e-05,0.0003197371187057094
35,5.342122128000483,0.00011369874601881936,5.449128181840901e-05,0.00021523267218980757,7.406968897105092e-05,0.00034379364297921285
36,5.231893135001883,0.00012534956773354645,4.0806363381490956e-05,0.000266138546244485,7.20776042183085e-05,0.0003790225138443272
37,4.747407360933721,0.00011296285209499831,5.1562204565797616e-05,0.00023705268964133988,5.295360855072633e-05,0.00034156850275783617
38,4.112033997662365,0.0001018903212696256,6.050345373532321e-05,0.0001875134833468636,6.0071286932280705e-05,0.0003080882240144617
39,5.096902188844979,0.00012806737193654834,5.8585095207152406e-05,0.0002592038184729547,6.945149033951263e-05,0.00038724040401957074
40,8.101795617956668,0.000205188145788594,6.289098071365153e-05,0.00045900036719359025,9.854100167350329e-05,0.0006204323495807244
41,48.98173468885943,0.0008136750735934868,0.0005653786341759104,0.0013942327820543,0.0005007175455845593,0.0024603289618149
42,5.9304828841704875,0.000144099822746758,5.6717684475105426e-05,0.0003127152501746613,6.62851779016718e-05,0.00043571811255146595
43,9.966099452925846,0.0002462834180685088,9.798191118232745e-05,0.0005315329252297538,0.00011517827998484588,0.000744693116396856
44,4.055201567243785,9.166533133570175e-05,4.302478472686741e-05,0.00017511402898398072,5.9031861413192626e-05,0.0002771706751240348
45,4.4983079880476,0.00010738611664897777,5.247451400674849e-05,0.00020466571928776626,6.756575987480271e-05,0.00032470599316926374
46,3.979326428147033,8.343525219311362e-05,3.548627347586735e-05,0.0001689173573495257,4.7881555324420344e-05,0.0002522851861498495
47,3.9293440461624414,8.381063328378762e-05,3.868126879646647e-05,0.0001678001342354762,4.693883198326351e-05,0.0002534202350151946
48,3.8571225232444704,8.172117053714479e-05,4.013624422221752e-05,0.00016138651799479852,4.5579513852458656e-05,0.00024710227606945773
49,3.9389608828350906,8.579158146345894e-05,3.874872338632021e-05,0.00017356930551667738,4.709204694243252e-05,0.0002594100758454221
