timestamp,project_name,run_id,experiment_id,duration,emissions,emissions_rate,cpu_power,gpu_power,ram_power,cpu_energy,gpu_energy,ram_energy,energy_consumed,water_consumed,country_name,country_iso_code,region,cloud_provider,cloud_region,os,python_version,codecarbon_version,cpu_count,cpu_model,gpu_count,gpu_model,longitude,latitude,ram_total_size,tracking_mode,on_cloud,pue,wue
2026-01-30T19:46:05,house-price-Edit Script (AI),2e666741-f646-4e16-83c4-ee657964983b,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,25.006217669695616,0.0007613556900007384,3.0446655310187336e-05,53.29062404818751,271.04101008918116,70.0,0.00019272984695992924,0.001858975931618545,0.00025042380009803714,0.002302129578676511,0.0,Italy,ITA,,,,Linux-6.8.0-90-generic-x86_64-with-glibc2.35,3.10.11,3.2.0,64,Intel(R) Xeon(R) Gold 6426Y,1,1 x NVIDIA L40S,12.1097,43.1479,503.39646911621094,machine,N,1.0,0.0
