step,duration_s,emissions_kg,cpu_energy_kwh,gpu_energy_kwh,ram_energy_kwh,energy_kwh
0,8.45974936708808,0.00022004466961343132,5.106916628635476e-05,0.0005089945738631837,0.000105290639150836,0.0006653543793003397
1,8.290518207009882,0.0002199463290442,4.643342828384722e-05,0.0005165654132497,0.0001020581830137,0.0006650570245473
2,8.714630002621561,0.00022460476196106824,5.274591362232935e-05,0.000535608484042804,9.078844294547e-05,0.0006791428406106788
3,8.767621045466512,0.0002313915835411237,5.322787880532277e-05,0.000554455165783365,9.198127226490115e-05,0.0006996643168536385
4,9.980294033885002,0.0002668964180221,5.6137433271883325e-05,0.0006451799605855,0.0001057037480886,0.0008070211419461
5,14.971328960265964,0.0004291775961426,9.022830957773375e-05,0.0010152891455703,0.0001921972024836578,0.0012977146576317001
6,17.558253827039152,0.00046955421417679626,9.320286857159492e-05,0.0011525806442733235,0.00017401889941213682,0.0014198024122570728
7,8.933059621136636,0.0002444959143818759,5.593154252823404e-05,0.0005881246371614673,9.523201866023658e-05,0.0007392881983498865
8,9.381987545173615,0.0002617646669051,6.073420576223578e-05,0.0006172663271541,0.0001135036092988,0.0007915041422153
9,24.44361427007243,0.0006852367121625324,0.00014836275309475374,0.0016551204907954684,0.000268483544015483,0.002071966787905673
10,7.530759586021304,0.0002183887000061,4.542623931860784e-05,0.0005373279298623,7.759301484329627e-05,0.0006603471840242
11,35.545036947354674,0.001053194238419,0.00021281445195669117,0.0025862326245231,0.0003855217659146,0.0031845688423946
12,19.241172205656767,0.0005187252229738001,0.00010497236083547439,0.0012662132351976998,0.0001972963824919711,0.0015684819785251
13,7.919512890279293,0.0002392316282772,5.0497030860025176e-05,0.0005876335256544,8.523989286299589e-05,0.0007233704493775
14,8.25255150673911,0.0002438449289861,5.992975850869691e-05,0.0005763565721821,0.0001010334674036,0.0007373197980944
15,9.1348877530545,0.0002616581736643,5.8014162379248574e-05,0.0006245743885529,0.0001085935851002,0.0007911821360324
16,22.687446556054056,0.0006571282593067,0.0001285564374372,0.0016337913070287,0.0002246268360125,0.0019869745804786
