timestamp,project_name,run_id,experiment_id,duration,emissions,emissions_rate,cpu_power,gpu_power,ram_power,cpu_energy,gpu_energy,ram_energy,energy_consumed,water_consumed,country_name,country_iso_code,os,python_version,codecarbon_version,cpu_count,cpu_model,gpu_count,gpu_model,longitude,latitude,ram_total_size,tracking_mode,on_cloud,pue,wue,region,cloud_provider,cloud_region
2026-01-30T10:34:44,identify-contrails-ResearchAgent-qwen2.5-7B-Instruct,b6738254-b047-4219-a242-35524b05d575,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,7.459271806292236,0.0002263071752413,3.0339043960090168e-05,32.24109942085715,277.7460600672976,70.0,4.16842693143668e-05,0.0005468293263533,9.577687307416152e-05,0.0006842904687418,0.0,Italy,ITA,Linux-6.8.0-90-generic-x86_64-with-glibc2.35,3.10.11,3.2.0,64,Intel(R) Xeon(R) Gold 6426Y,1,1 x NVIDIA L40S,12.1097,43.1479,503.3964691162109,machine,N,1.0,0.0,,,
2026-01-30T10:40:38,identify-contrails-ResearchAgent-qwen2.5-7B-Instruct,772c0a5e-5f85-49f9-92cf-77a019dc6011,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,6.577387027908117,0.00018699237285136372,2.8429583367672845e-05,37.54973074675,263.54611581943067,70.0,3.700225749545956e-05,0.0004594948120342224,6.89162821819385e-05,0.0005654133517116205,0.0,Italy,ITA,Linux-6.8.0-90-generic-x86_64-with-glibc2.35,3.10.11,3.2.0,64,Intel(R) Xeon(R) Gold 6426Y,1,1 x NVIDIA L40S,12.1097,43.1479,503.39646911621094,machine,N,1.0,0.0,,,
