step,duration_s,emissions_kg,cpu_energy_kwh,gpu_energy_kwh,ram_energy_kwh,energy_kwh
0,7.685702621471137,0.00018439064983874923,4.622510673464252e-05,0.0004310125670059105,8.030878529340652e-05,0.0005575464590339685
1,23.230752739124,0.0005414754491819,0.0001536034549572484,0.0012287282052056,0.00025494072652911817,0.001637272386692
2,9.072840301785618,0.00023142101399189688,5.592377599051859e-05,0.0005362990401351889,0.00010753049029218448,0.0006997533064178035
3,18.229230261873454,0.0004936337861552065,9.761210739093111e-05,0.0011982342919054016,0.00019676599602284835,0.001492612395319307
4,9.266047831159085,0.00026034417918068605,6.498217114391218e-05,0.0006109638220976783,0.00011126298595140404,0.000787208979193001
5,25.03216535411775,0.0006963177566657739,0.000139736121616812,0.0016958796900466391,0.00026985699799842485,0.0021054728096619743
6,8.311867831274867,0.0002416417968291,5.028539303882357e-05,0.0005779649068244,0.0001024078343451,0.0007306581342084
7,16.355909002944827,0.0004747381917189,9.98317438171058e-05,0.0011557867579625,0.0001798588285106,0.0014354773302903
8,9.133287062868476,0.0002578385970493,5.198862402140518e-05,0.0006189299395913,0.0001087142264056,0.0007796327900183
9,7.996035137679428,0.0002362017276765,5.095748635908964e-05,0.0005766874057968,8.656397363455554e-05,0.0007142088657905
10,8.466966589912772,0.0002527186285766,5.880993975282252e-05,0.0005998974243652,0.0001054440536355,0.0007641514177536
11,8.893189816735685,0.0002512430792046,5.07373373932856e-05,0.0006146382694822,9.431415662272936e-05,0.0007596897634982
12,8.995766291860491,0.000253553297694,5.2795896146834025e-05,0.0006175968829751,9.628244779046834e-05,0.0007666752269124
13,7.989767467137426,0.0002340469391364,5.1130742637110505e-05,0.0005700590671722,8.650356985680346e-05,0.0007076933796661
14,8.10117350006476,0.000242901477678,5.5839892235463625e-05,0.0005801646308043,9.846253855955892e-05,0.0007344670615993
15,9.555054207798094,0.000256053195137,5.185111826057908e-05,0.000624950777734,9.743233116266006e-05,0.0007742342271572
16,8.710466092918068,0.0002433418169341,5.0714609561443634e-05,0.0005942657531932,9.081816328301409e-05,0.0007357985260376
17,8.02385999681428,0.0002357882757429,5.697514544536954e-05,0.0005591890584639,9.679449728897048e-05,0.0007129587011983
18,8.913135023787618,0.000252338396857,5.1774686323219566e-05,0.0006166513266379,9.45756889633938e-05,0.0007630017019245
19,9.029710229951888,0.0002537630413974,5.215169051829427e-05,0.0006085015979238,0.0001066561455696,0.0007673094340117
20,8.317950712982565,0.0002368894296296,4.905050000851484e-05,0.0005646462850421,0.0001025915017364,0.0007162882867871
