timestamp,project_name,run_id,experiment_id,duration,emissions,emissions_rate,cpu_power,gpu_power,ram_power,cpu_energy,gpu_energy,ram_energy,energy_consumed,water_consumed,country_name,country_iso_code,region,cloud_provider,cloud_region,os,python_version,codecarbon_version,cpu_count,cpu_model,gpu_count,gpu_model,longitude,latitude,ram_total_size,tracking_mode,on_cloud,pue,wue
2026-01-13T11:42:16,house-price-ResearchAgent-llama-3.1-8B-Instruct,7e435199-32ab-4725-bc02-f7b97a718d20,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,2.657582241925411,6.145472911384474e-05,2.312430002893192e-05,37.00122768775,170.57464391993292,70.0,1.6917597359764926e-05,0.0001369176095344926,3.198694101981043e-05,0.00018582214791406797,0.0,Italy,ITA,,,,Linux-6.8.0-90-generic-x86_64-with-glibc2.35,3.10.11,3.2.0,64,Intel(R) Xeon(R) Gold 6426Y,1,1 x NVIDIA L40S,12.1097,43.1479,503.39646911621094,machine,N,1.0,0.0
