step,duration_s,emissions_kg,cpu_energy_kwh,gpu_energy_kwh,ram_energy_kwh,energy_kwh
0,3.0738525650231168,7.785883897818976e-05,2.636148494195001e-05,0.0001592056829196,4.985648303797159e-05,0.0002354236508995
1,3.3237749689724296,8.705235715520437e-05,2.885896076273981e-05,0.0001797915327212,5.457182025517493e-05,0.0002632223137392
2,3.258501104079187,8.53182784056236e-05,2.820057473081997e-05,0.0001764634745047,5.331488872858851e-05,0.0002579789379641
3,3.739460372016765,7.263703682911916e-05,2.2897488207238828e-05,0.00015343956719595354,4.3297306285886514e-05,0.00021963436168912832
4,3.419153779977932,7.349424090053247e-05,2.071258803365473e-05,0.00012537093363100516,7.614278866773628e-05,0.00022222631033236794
5,2.8473979330156,6.58271546163072e-05,1.890661831218714e-05,0.0001443856710654,3.575086707682608e-05,0.0001990431564544
6,4.600267978967167,9.743375430796746e-05,2.6560354257690538e-05,0.00021784295205044802,5.020948860457996e-05,0.00029461279491274986
7,28.269307422917336,0.0008074306475845,0.0001505288133661035,0.0020063791051007,0.000284539621686727,0.0024414475401536998
8,5.205435101059265,0.00010352524065109071,3.433811006994767e-05,0.0001776251421023736,0.00010106851704218167,0.0003130317692144
9,4.086165095097385,8.988277045009777e-05,3.1521967784969566e-05,0.00018066320008704905,5.959553487191443e-05,0.000271780702743941
10,3.2325904960744083,8.424338310044246e-05,2.058103909509241e-05,0.0001812651450112,5.288256697596e-05,0.0002547287510823
11,3.067014217027463,8.094963005699411e-05,2.623550963670944e-05,0.0001689348573705,4.959898348768345e-05,0.0002447693504949
12,3.446165695087984,9.406819036121264e-05,3.015154616343159e-05,0.0001972793244906,5.7005387309537687e-05,0.0002844362579636
