timestamp,project_name,run_id,experiment_id,duration,emissions,emissions_rate,cpu_power,gpu_power,ram_power,cpu_energy,gpu_energy,ram_energy,energy_consumed,water_consumed,country_name,country_iso_code,os,python_version,codecarbon_version,cpu_count,cpu_model,gpu_count,gpu_model,longitude,latitude,ram_total_size,tracking_mode,on_cloud,pue,wue,region,cloud_provider,cloud_region
2026-02-13T10:54:48,CLRS-ResearchAgent-llama-3.1-8B-Instruct,4f4cf459-4f21-4118-8f93-cab7146fd065,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,9.70847553992644,0.0002606703343166,2.6849769898950595e-05,37.09472265783333,241.8657320947596,70.0,5.32565592950393e-05,0.0006346052299051,0.0001003333931504,0.0007881951823505,0.0,Italy,ITA,Linux-6.8.0-90-generic-x86_64-with-glibc2.35,3.10.11,3.2.0,64,Intel(R) Xeon(R) Gold 6426Y,1,1 x NVIDIA L40S,12.1097,43.1479,503.3964691162109,machine,N,1.0,0.0,,,
2026-02-13T10:55:39,CLRS-ResearchAgent-llama-3.1-8B-Instruct,35457a2a-8667-4124-ad05-5e5b1a347fe7,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,9.532696665730327,0.00025805488865727523,2.7070502472293333e-05,37.399828672333335,245.47066982982793,70.0,5.1715801540435094e-05,0.0006316080052926054,9.696298934157112e-05,0.0007802867961746116,0.0,Italy,ITA,Linux-6.8.0-90-generic-x86_64-with-glibc2.35,3.10.11,3.2.0,64,Intel(R) Xeon(R) Gold 6426Y,1,1 x NVIDIA L40S,12.1097,43.1479,503.39646911621094,machine,N,1.0,0.0,,,
