step,duration_s,emissions_kg,cpu_energy_kwh,gpu_energy_kwh,ram_energy_kwh,energy_kwh
0,3.405243601067923,8.524055866668483e-05,2.0581919637380094e-05,0.0001809807003407,5.618131493522217e-05,0.0002577439349133
1,4.072246633004398,8.68230015198694e-05,3.1417587713104624e-05,0.00017170930403407125,5.940191382089527e-05,0.0002625288055680877
2,3.4983704839833085,7.504921357491376e-05,2.071575549149784e-05,0.00012859176954188806,7.762059371097066e-05,0.00022692811874434614
3,3.6975928659085184,6.868951053479725e-05,2.246540476738246e-05,0.00014275955865087735,4.247316772299302e-05,0.0002076981311412402
4,3.539589228923433,6.391725168825152e-05,2.0840136579648047e-05,0.00013303455087224094,3.9393449414637876e-05,0.00019326813686653787
5,4.0125646711094305,7.918493998344338e-05,2.5670260633762704e-05,0.0001652309655177575,4.8532188369103494e-05,0.00023943341452056172
6,3.5080180161166936,7.55033931714912e-05,2.0717411534835643e-05,0.00012970732598730639,7.78766950320763e-05,0.00022830143255424094
7,3.5898160779615864,6.4465507301885e-05,2.1309588282031055e-05,0.00013333677333617354,4.027954898192548e-05,0.00019492591060013743
8,3.6302640439243987,6.71400747731783e-05,2.1759044004770025e-05,0.00014011788987206003,4.113613094927537e-05,0.0002030130648261122
9,3.5822545050177723,6.512974375793087e-05,2.126879763787417e-05,0.00013545788614334454,4.0207694625456096e-05,0.00019693437840674136
10,3.9904460799880326,9.852096800520216e-05,2.5470099676936577e-05,0.0002242843460908,4.814578344618592e-05,0.000297900229214
11,7.301896260003559,0.00018286243736920628,4.905565016757662e-05,0.0004111419955829784,9.272792034866548e-05,0.0005529255660992025
12,3.5090410070260987,9.361753857467288e-05,3.080338412427931e-05,0.000194025988554,5.8244238599824414e-05,0.0002830736112781
13,4.628624384989962,9.7225647279226e-05,2.6812543968569604e-05,0.00021648906207968462,5.0681930618076075e-05,0.00029398353666626383
14,3.736202654079534,9.176413663006902e-05,2.277929034020072e-05,0.0002116268359682,4.30633087694231e-05,0.0002774694350778
15,4.648896435042843,9.982707055443567e-05,2.706215207042631e-05,0.0002236318455714622,5.1155525378999305e-05,0.0003018495230208816
16,4.069609023048542,0.0001073780410515,2.568229144189553e-05,0.0002396704695151,5.9328813833417376e-05,0.0003246815747904
