timestamp,project_name,run_id,experiment_id,duration,emissions,emissions_rate,cpu_power,gpu_power,ram_power,cpu_energy,gpu_energy,ram_energy,energy_consumed,water_consumed,country_name,country_iso_code,region,cloud_provider,cloud_region,os,python_version,codecarbon_version,cpu_count,cpu_model,gpu_count,gpu_model,longitude,latitude,ram_total_size,tracking_mode,on_cloud,pue,wue
2026-02-13T13:04:01,imdb-ResearchAgent-llama-3.1-8B-Instruct,9022d1ee-c4ca-4c8a-9e05-2e5a8361fdc8,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,7.96715578623116,0.00023663758143050752,2.9701638549539175e-05,41.6567184535,270.33968842909763,70.0,5.140642935229343e-05,0.0005783135182184651,8.580681973706104e-05,0.0007155267673078197,0.0,Italy,ITA,,,,Linux-6.8.0-90-generic-x86_64-with-glibc2.35,3.10.11,3.2.0,64,Intel(R) Xeon(R) Gold 6426Y,1,1 x NVIDIA L40S,12.1097,43.1479,503.39646911621094,machine,N,1.0,0.0
