timestamp,project_name,run_id,experiment_id,duration,emissions,emissions_rate,cpu_power,gpu_power,ram_power,cpu_energy,gpu_energy,ram_energy,energy_consumed,water_consumed,country_name,country_iso_code,region,cloud_provider,cloud_region,os,python_version,codecarbon_version,cpu_count,cpu_model,gpu_count,gpu_model,longitude,latitude,ram_total_size,tracking_mode,on_cloud,pue,wue
2026-01-30T09:47:33,babylm-ResearchAgent-qwen2.5-7B-Instruct,877afca8-5438-4fa3-91c5-c10cd7b6dbcd,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,7.623498748987913,0.0002090466418134319,2.742135188796151e-05,37.385069505357144,243.77831477208656,70.0,4.231501333447328e-05,0.0005107423530361643,7.904201078280394e-05,0.0006320993771534416,0.0,Italy,ITA,,,,Linux-6.8.0-90-generic-x86_64-with-glibc2.35,3.10.11,3.2.0,64,Intel(R) Xeon(R) Gold 6426Y,1,1 x NVIDIA L40S,12.1097,43.1479,503.39646911621094,machine,N,1.0,0.0
